eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename,csv_file
1,0,1,0,1,12,3,4,10,51,0,3,2,10,4,1,0,1,s6_09327.csv.png,s6_09327.csv
0,1,0,2,1,12,0,6,14,95,3,2,4,11,4,2,2,2,s6_09329.csv.png,s6_09329.csv
0,0,1,0,1,11,0,5,7,35,2,0,3,2,6,2,1,2,s6_09360.csv.png,s6_09360.csv
0,1,1,2,0,8,2,4,14,75,1,0,0,11,2,0,2,0,s6_09379.csv.png,s6_09379.csv
0,1,1,2,0,11,1,1,14,34,1,0,6,11,0,1,1,0,s6_09385.csv.png,s6_09385.csv
2,0,1,2,1,9,3,5,14,106,4,3,6,3,4,1,0,2,s6_09387.csv.png,s6_09387.csv
0,1,0,2,1,8,0,4,14,1,4,3,3,1,3,1,0,0,s6_09388.csv.png,s6_09388.csv
0,1,0,0,0,0,2,1,2,109,3,1,8,11,0,0,0,0,s6_09392.csv.png,s6_09392.csv
1,1,0,1,1,5,1,6,12,18,2,0,4,7,6,2,2,2,s6_09405.csv.png,s6_09405.csv
0,0,0,0,1,1,0,4,6,63,2,0,4,11,5,0,2,2,s6_09406.csv.png,s6_09406.csv
1,1,0,1,0,2,0,0,14,53,2,0,1,11,3,0,1,2,s6_09412.csv.png,s6_09412.csv
2,0,0,1,1,11,3,3,3,53,3,2,6,3,3,2,1,2,s6_09418.csv.png,s6_09418.csv
0,1,1,2,0,5,2,1,14,4,3,0,1,11,3,1,2,1,s6_09419.csv.png,s6_09419.csv
2,0,1,1,1,1,3,6,14,86,3,0,1,1,1,2,1,0,s6_09439.csv.png,s6_09439.csv
1,1,1,0,0,6,3,4,8,70,0,2,5,11,6,0,2,0,s6_09459.csv.png,s6_09459.csv
2,1,0,0,1,11,0,4,14,100,3,0,7,10,5,0,1,2,s6_09460.csv.png,s6_09460.csv
1,1,0,1,1,6,2,0,14,13,4,2,7,11,5,2,1,1,s6_09475.csv.png,s6_09475.csv
1,0,0,2,0,9,2,4,10,47,1,2,6,11,6,1,0,0,s6_09477.csv.png,s6_09477.csv
1,0,0,2,0,4,2,0,10,91,3,2,7,11,3,2,1,2,s6_09494.csv.png,s6_09494.csv
2,0,1,0,0,3,2,2,14,4,0,0,7,8,6,2,2,1,s6_09496.csv.png,s6_09496.csv
0,1,1,0,1,0,1,3,10,50,2,3,7,11,3,1,1,0,s6_09505.csv.png,s6_09505.csv
0,1,1,1,1,5,1,6,6,68,2,0,7,9,3,2,2,0,s6_09512.csv.png,s6_09512.csv
0,1,0,0,0,1,2,1,3,91,4,1,5,11,3,2,0,0,s6_09513.csv.png,s6_09513.csv
1,0,1,0,1,9,3,5,14,46,3,3,9,11,3,2,1,1,s6_09521.csv.png,s6_09521.csv
2,1,0,2,1,0,3,2,0,72,3,1,4,8,2,0,2,0,s6_09535.csv.png,s6_09535.csv
2,0,0,2,1,12,2,2,14,94,0,2,6,5,5,0,1,0,s6_09545.csv.png,s6_09545.csv
0,1,0,1,1,4,1,3,3,45,1,1,7,10,0,2,2,1,s6_09553.csv.png,s6_09553.csv
2,0,0,1,0,0,1,2,14,47,3,3,6,2,4,1,1,0,s6_09566.csv.png,s6_09566.csv
2,1,1,1,1,13,3,0,13,17,4,0,6,11,6,0,2,1,s6_09577.csv.png,s6_09577.csv
0,0,0,1,1,5,1,2,12,14,3,0,9,9,4,1,0,2,s6_09579.csv.png,s6_09579.csv
1,0,0,1,1,4,2,4,8,93,1,3,5,8,5,0,1,0,s6_09588.csv.png,s6_09588.csv
1,1,0,0,0,10,2,0,5,64,4,1,1,11,4,2,1,2,s6_09590.csv.png,s6_09590.csv
0,1,1,0,1,4,2,1,9,110,2,1,1,11,1,1,1,0,s6_09599.csv.png,s6_09599.csv
1,1,0,1,1,1,2,2,11,110,2,0,4,0,3,0,2,2,s6_09608.csv.png,s6_09608.csv
0,0,0,2,1,5,0,6,13,101,2,3,6,6,0,0,2,0,s6_09609.csv.png,s6_09609.csv
0,1,1,1,1,11,3,6,14,36,2,0,4,8,3,0,1,1,s6_09610.csv.png,s6_09610.csv
1,0,1,0,1,7,3,4,5,89,2,0,0,4,6,2,2,0,s6_09617.csv.png,s6_09617.csv
0,1,1,2,0,3,1,5,14,105,4,1,5,6,2,1,2,2,s6_09621.csv.png,s6_09621.csv
1,1,0,2,1,1,3,5,14,93,1,2,5,6,4,2,2,0,s6_09627.csv.png,s6_09627.csv
2,1,0,1,1,12,3,1,5,43,2,3,6,11,4,1,0,1,s6_09647.csv.png,s6_09647.csv
2,1,0,1,1,4,0,0,8,10,1,0,5,2,6,0,0,2,s6_09649.csv.png,s6_09649.csv
1,1,1,0,0,12,2,4,3,24,1,0,8,4,4,0,2,1,s6_09653.csv.png,s6_09653.csv
0,0,1,2,1,11,3,5,14,101,4,0,6,11,1,1,1,1,s6_09660.csv.png,s6_09660.csv
2,1,1,1,1,1,3,4,14,47,0,0,0,11,0,0,1,0,s6_09661.csv.png,s6_09661.csv
0,1,0,2,1,7,3,2,7,110,0,3,3,7,6,1,0,2,s6_09671.csv.png,s6_09671.csv
0,0,0,2,1,3,0,5,14,55,1,2,5,11,4,2,2,2,s6_09679.csv.png,s6_09679.csv
1,1,0,1,0,5,2,1,14,5,1,2,4,11,1,2,1,0,s6_09680.csv.png,s6_09680.csv
0,1,0,0,0,11,1,4,14,8,0,0,5,11,3,1,2,0,s6_09683.csv.png,s6_09683.csv
0,1,1,2,0,12,2,4,14,91,2,1,7,11,5,0,2,0,s6_09684.csv.png,s6_09684.csv
1,0,1,0,1,10,3,1,14,100,3,0,0,3,3,2,0,2,s6_09695.csv.png,s6_09695.csv
2,1,1,0,0,2,0,0,14,110,3,0,6,7,6,2,0,0,s6_09700.csv.png,s6_09700.csv
2,1,1,0,0,13,1,3,2,96,0,1,6,4,3,2,0,1,s6_09707.csv.png,s6_09707.csv
2,0,0,0,0,11,3,6,2,43,0,3,6,4,4,2,1,1,s6_09713.csv.png,s6_09713.csv
1,0,1,1,1,2,0,1,9,19,3,0,2,6,2,0,0,1,s6_09717.csv.png,s6_09717.csv
0,0,1,1,0,8,3,6,14,2,1,0,5,1,4,0,1,1,s6_09721.csv.png,s6_09721.csv
1,0,1,0,0,5,0,3,4,81,4,2,3,8,1,0,2,1,s6_09726.csv.png,s6_09726.csv
1,1,0,0,1,0,0,2,3,65,1,2,5,10,6,1,2,1,s6_09730.csv.png,s6_09730.csv
0,0,0,2,1,13,1,4,14,55,3,1,7,4,0,2,0,0,s6_09736.csv.png,s6_09736.csv
0,0,0,0,0,9,1,2,11,9,4,3,6,11,4,0,2,1,s6_09751.csv.png,s6_09751.csv
0,0,0,2,1,12,2,4,14,33,0,2,3,11,3,0,2,1,s6_09754.csv.png,s6_09754.csv
0,0,0,1,1,9,0,4,8,58,2,0,6,11,5,0,1,2,s6_09762.csv.png,s6_09762.csv
0,1,1,1,0,5,1,4,14,15,1,1,8,10,5,0,0,1,s6_09767.csv.png,s6_09767.csv
0,0,0,0,1,7,3,6,10,60,1,1,5,8,1,2,1,1,s6_09775.csv.png,s6_09775.csv
2,1,0,1,0,11,0,5,8,54,1,2,6,9,5,1,1,1,s6_09787.csv.png,s6_09787.csv
2,1,0,2,1,1,3,0,14,101,4,1,5,11,0,0,0,0,s6_09795.csv.png,s6_09795.csv
0,1,0,1,1,6,3,5,14,7,2,0,2,11,5,0,1,2,s6_09800.csv.png,s6_09800.csv
0,0,1,0,0,13,1,0,14,66,1,0,6,11,0,2,2,0,s6_09801.csv.png,s6_09801.csv
1,0,1,2,0,8,2,6,14,96,0,0,4,1,2,1,2,2,s6_09802.csv.png,s6_09802.csv
2,1,0,2,0,2,0,3,14,96,2,1,2,11,2,2,2,2,s6_09806.csv.png,s6_09806.csv
1,0,0,1,1,6,1,0,9,7,1,2,8,7,2,1,2,0,s6_09814.csv.png,s6_09814.csv
2,0,1,2,0,7,1,0,14,23,4,0,7,11,0,0,1,0,s6_09817.csv.png,s6_09817.csv
0,1,0,0,0,3,3,4,1,67,2,1,7,11,2,0,1,0,s6_09819.csv.png,s6_09819.csv
2,0,0,0,1,12,2,5,14,69,2,1,6,11,0,0,1,2,s6_09824.csv.png,s6_09824.csv
2,0,1,2,1,6,1,1,14,15,3,2,6,11,3,2,2,1,s6_09825.csv.png,s6_09825.csv
0,0,0,2,1,5,1,1,9,14,2,0,2,10,3,0,1,0,s6_09828.csv.png,s6_09828.csv
0,1,1,1,1,5,0,6,3,13,4,2,3,6,5,2,1,1,s6_09835.csv.png,s6_09835.csv
0,0,0,2,0,2,2,5,12,8,4,0,3,4,5,1,1,0,s6_09838.csv.png,s6_09838.csv
1,0,1,1,1,13,1,5,13,80,2,2,1,11,6,1,1,2,s6_09849.csv.png,s6_09849.csv
2,0,1,2,1,7,0,0,14,101,4,1,6,7,1,0,2,2,s6_09856.csv.png,s6_09856.csv
2,0,1,0,1,0,1,2,1,2,3,0,7,11,0,1,1,1,s6_09862.csv.png,s6_09862.csv
0,0,0,2,1,13,1,5,14,65,0,2,8,11,2,1,1,2,s6_09880.csv.png,s6_09880.csv
2,0,1,0,1,7,1,2,5,110,2,0,7,11,0,0,1,2,s6_09881.csv.png,s6_09881.csv
1,0,1,2,0,3,2,6,14,67,0,2,6,9,2,1,2,2,s6_09882.csv.png,s6_09882.csv
1,0,1,2,0,3,3,0,14,20,3,0,3,11,3,0,1,1,s6_09897.csv.png,s6_09897.csv
1,0,1,2,1,4,0,0,5,1,4,2,1,11,5,2,0,0,s6_09917.csv.png,s6_09917.csv
2,1,1,0,1,0,0,3,14,68,3,1,6,11,2,1,0,1,s6_09920.csv.png,s6_09920.csv
1,0,1,1,1,12,1,2,1,4,2,0,3,9,4,2,2,2,s6_09923.csv.png,s6_09923.csv
0,1,1,0,0,10,2,6,14,59,0,3,3,11,1,1,0,1,s6_09929.csv.png,s6_09929.csv
2,0,0,2,0,10,0,2,0,13,2,1,5,11,0,1,1,2,s6_09932.csv.png,s6_09932.csv
2,0,1,2,0,3,3,2,1,64,0,0,5,3,2,1,1,2,s6_09934.csv.png,s6_09934.csv
2,0,1,2,0,7,1,0,14,35,4,1,6,1,4,2,2,1,s6_09941.csv.png,s6_09941.csv
1,1,0,1,1,0,1,2,14,30,4,1,4,11,4,0,1,0,s6_09942.csv.png,s6_09942.csv
0,1,1,2,0,2,1,2,14,34,4,0,6,10,5,1,1,0,s6_09962.csv.png,s6_09962.csv
1,0,1,1,0,8,2,5,3,95,1,0,2,4,1,2,2,1,s6_09965.csv.png,s6_09965.csv
0,1,0,0,1,0,3,2,14,40,2,0,5,4,0,2,2,2,s6_09972.csv.png,s6_09972.csv
1,0,0,1,1,12,3,6,14,70,1,3,2,11,3,2,2,0,s6_09973.csv.png,s6_09973.csv
0,1,1,2,1,8,2,4,14,102,2,2,6,11,5,2,2,1,s6_09977.csv.png,s6_09977.csv
2,1,0,1,1,4,2,6,5,83,1,0,6,5,4,2,1,2,s6_09985.csv.png,s6_09985.csv
1,0,0,1,0,12,0,1,6,69,2,0,5,11,5,0,0,2,s6_09986.csv.png,s6_09986.csv
2,0,0,0,0,8,3,4,14,50,2,0,4,11,0,0,0,1,s6_09989.csv.png,s6_09989.csv
0,1,1,1,0,0,2,6,14,23,0,0,6,5,2,1,1,0,s6_09995.csv.png,s6_09995.csv
2,0,0,2,0,6,0,0,14,31,3,0,5,5,5,0,0,1,s6_09999.csv.png,s6_09999.csv
0,1,1,2,0,13,1,2,14,10,4,2,7,11,4,2,2,0,s6_10000.csv.png,s6_10000.csv
2,1,1,0,0,11,2,4,6,100,0,3,4,9,0,1,1,2,s6_10015.csv.png,s6_10015.csv
0,1,1,2,0,5,1,1,14,47,2,1,2,4,1,0,1,0,s6_10016.csv.png,s6_10016.csv
1,0,1,1,0,8,2,3,12,26,2,1,5,11,0,0,2,2,s6_10045.csv.png,s6_10045.csv
2,0,0,2,1,7,1,2,14,17,3,2,8,11,2,0,1,2,s6_10057.csv.png,s6_10057.csv
0,0,0,1,0,0,2,0,14,33,1,0,9,10,6,1,2,0,s6_10059.csv.png,s6_10059.csv
1,1,1,2,1,6,0,1,14,6,0,0,2,11,3,2,0,0,s6_10061.csv.png,s6_10061.csv
2,0,0,2,0,2,2,4,14,107,2,2,7,5,1,2,0,1,s6_10063.csv.png,s6_10063.csv
0,1,0,1,1,12,0,4,1,29,4,2,5,11,4,0,0,0,s6_10065.csv.png,s6_10065.csv
2,0,0,2,0,11,1,5,14,6,1,3,1,11,1,2,1,2,s6_10072.csv.png,s6_10072.csv
0,0,0,0,0,5,0,0,1,74,2,0,7,1,3,1,0,1,s6_10086.csv.png,s6_10086.csv
0,1,1,2,0,10,1,4,14,63,1,1,6,11,3,2,2,0,s6_10094.csv.png,s6_10094.csv
0,1,1,0,1,8,0,2,14,9,1,1,4,2,6,2,1,1,s6_10107.csv.png,s6_10107.csv
1,0,0,0,1,7,3,5,3,69,2,3,3,1,3,0,0,0,s6_10117.csv.png,s6_10117.csv
2,1,1,0,1,11,0,4,1,13,3,0,7,9,6,1,0,1,s6_10121.csv.png,s6_10121.csv
1,0,0,1,1,0,0,2,14,62,0,0,2,11,0,2,1,0,s6_10124.csv.png,s6_10124.csv
1,0,1,2,0,8,3,0,14,53,4,2,6,11,5,1,2,0,s6_10129.csv.png,s6_10129.csv
1,1,0,0,0,7,0,3,7,81,0,0,9,11,5,1,1,0,s6_10136.csv.png,s6_10136.csv
2,0,1,1,1,4,2,6,6,77,0,3,4,7,3,2,2,2,s6_10137.csv.png,s6_10137.csv
1,1,0,2,1,5,3,3,8,82,4,2,5,11,4,0,0,0,s6_10150.csv.png,s6_10150.csv
1,1,1,0,1,10,3,6,7,108,2,3,4,4,6,1,2,2,s6_10170.csv.png,s6_10170.csv
1,0,1,1,0,13,2,5,14,25,3,0,7,11,4,2,0,2,s6_10173.csv.png,s6_10173.csv
0,1,1,1,1,11,1,5,14,30,4,0,2,7,2,1,2,2,s6_10186.csv.png,s6_10186.csv
2,1,0,1,0,1,2,6,14,30,4,2,7,11,3,1,0,1,s6_10188.csv.png,s6_10188.csv
0,1,0,1,0,8,2,5,14,67,0,0,7,6,3,2,1,2,s6_10195.csv.png,s6_10195.csv
0,1,0,2,1,11,0,1,14,65,2,0,7,6,2,1,2,0,s6_10196.csv.png,s6_10196.csv
2,0,1,0,1,10,3,0,7,27,2,0,7,5,3,1,0,2,s6_10205.csv.png,s6_10205.csv
2,1,1,0,0,12,2,0,14,68,3,1,6,9,5,2,2,2,s6_10214.csv.png,s6_10214.csv
0,0,1,0,1,6,2,3,5,48,4,2,5,11,5,2,0,2,s6_10215.csv.png,s6_10215.csv
2,0,1,0,1,10,2,4,6,75,1,2,4,11,2,2,0,1,s6_10220.csv.png,s6_10220.csv
2,1,1,0,0,11,0,0,7,34,1,1,5,0,4,1,0,2,s6_10232.csv.png,s6_10232.csv
0,1,1,1,0,3,2,1,14,33,1,1,8,8,0,2,0,1,s6_10246.csv.png,s6_10246.csv
0,1,0,2,0,1,1,0,14,101,4,2,6,10,4,1,2,1,s6_10259.csv.png,s6_10259.csv
2,1,0,2,0,10,3,2,14,6,1,3,6,11,5,1,2,1,s6_10268.csv.png,s6_10268.csv
1,0,1,0,0,6,2,2,7,25,1,0,4,11,5,0,0,0,s6_10277.csv.png,s6_10277.csv
0,0,1,0,0,3,2,2,5,28,0,0,7,1,5,0,1,0,s6_10280.csv.png,s6_10280.csv
0,0,1,1,1,8,0,5,14,49,0,1,9,3,4,2,2,1,s6_10288.csv.png,s6_10288.csv
0,0,1,1,0,9,2,3,2,29,0,0,5,11,0,1,1,0,s6_10292.csv.png,s6_10292.csv
1,1,1,1,0,13,2,2,14,68,4,3,7,11,4,0,0,2,s6_10298.csv.png,s6_10298.csv
1,0,1,0,0,11,3,2,14,56,1,2,6,11,4,0,2,1,s6_10305.csv.png,s6_10305.csv
0,0,0,1,0,11,0,5,13,78,0,0,7,5,6,1,1,1,s6_10313.csv.png,s6_10313.csv
2,0,1,1,0,11,0,4,14,9,1,3,4,2,5,0,0,0,s6_10315.csv.png,s6_10315.csv
1,1,0,0,1,0,0,5,14,58,2,1,7,11,3,1,0,2,s6_10320.csv.png,s6_10320.csv
1,0,0,2,0,2,0,0,2,27,4,1,3,11,5,2,1,0,s6_10324.csv.png,s6_10324.csv
2,1,1,1,1,1,3,4,14,2,0,2,6,8,4,1,2,0,s6_10327.csv.png,s6_10327.csv
2,0,0,2,0,2,2,1,1,65,2,1,6,3,1,0,1,2,s6_10337.csv.png,s6_10337.csv
2,1,1,0,1,7,1,1,4,106,4,0,3,11,0,2,2,0,s6_10381.csv.png,s6_10381.csv
0,0,0,1,1,7,1,5,4,6,2,2,5,6,6,2,2,2,s6_10386.csv.png,s6_10386.csv
0,1,1,0,0,7,2,3,2,80,2,1,6,11,0,0,1,2,s6_10408.csv.png,s6_10408.csv
0,1,1,1,1,4,2,6,14,95,3,3,8,1,5,2,2,0,s6_10410.csv.png,s6_10410.csv
2,1,0,0,0,11,1,2,14,8,0,0,4,11,2,0,2,0,s6_10415.csv.png,s6_10415.csv
0,1,1,1,1,3,3,1,14,61,0,0,3,11,0,2,0,1,s6_10420.csv.png,s6_10420.csv
2,1,0,2,0,3,3,0,14,57,4,2,4,11,0,1,1,1,s6_10433.csv.png,s6_10433.csv
1,0,1,1,1,4,2,6,9,98,1,2,6,11,6,2,1,2,s6_10440.csv.png,s6_10440.csv
1,1,0,1,0,10,3,3,14,58,0,3,9,8,0,2,0,0,s6_10444.csv.png,s6_10444.csv
2,0,0,2,1,0,0,2,13,25,2,3,0,3,5,1,1,2,s6_10448.csv.png,s6_10448.csv
1,0,0,2,1,6,1,3,14,106,1,2,7,11,6,2,2,1,s6_10463.csv.png,s6_10463.csv
2,0,1,0,0,6,1,5,14,10,3,1,2,8,5,2,0,1,s6_10471.csv.png,s6_10471.csv
0,1,1,0,0,8,3,2,8,52,3,1,2,11,2,2,0,1,s6_10485.csv.png,s6_10485.csv
0,1,0,0,1,4,3,2,3,98,0,2,7,11,3,0,1,1,s6_10486.csv.png,s6_10486.csv
1,1,1,2,0,11,3,3,14,40,0,3,7,7,4,1,1,0,s6_10487.csv.png,s6_10487.csv
0,0,0,1,1,3,2,6,4,5,0,0,8,11,2,1,2,1,s6_10494.csv.png,s6_10494.csv
2,0,1,1,1,9,1,4,14,92,1,2,5,6,1,0,0,2,s6_10506.csv.png,s6_10506.csv
2,0,1,0,0,7,1,2,3,95,1,2,1,1,2,0,2,0,s6_10509.csv.png,s6_10509.csv
2,0,1,2,1,8,2,2,14,99,0,0,2,1,2,0,2,0,s6_10512.csv.png,s6_10512.csv
0,0,0,1,0,7,0,3,14,24,0,0,6,7,2,1,0,1,s6_10518.csv.png,s6_10518.csv
0,1,0,0,1,5,1,0,14,80,0,1,2,0,4,2,0,2,s6_10527.csv.png,s6_10527.csv
0,0,1,1,0,6,2,1,14,90,0,2,6,11,1,2,0,0,s6_10529.csv.png,s6_10529.csv
2,1,1,1,1,8,1,4,12,74,4,0,3,10,4,2,1,0,s6_10538.csv.png,s6_10538.csv
1,1,1,0,0,11,0,3,3,65,3,1,2,7,2,2,1,2,s6_10556.csv.png,s6_10556.csv
2,1,0,0,1,0,0,3,14,7,0,1,6,1,2,0,2,1,s6_10561.csv.png,s6_10561.csv
1,1,0,1,0,11,2,2,9,5,2,3,2,1,5,2,2,0,s6_10565.csv.png,s6_10565.csv
1,1,1,2,0,4,2,1,8,85,2,1,6,0,1,1,2,1,s6_10570.csv.png,s6_10570.csv
0,1,1,2,0,8,0,1,11,40,2,0,2,11,2,2,2,2,s6_10579.csv.png,s6_10579.csv
2,0,0,2,1,3,2,2,7,49,4,3,3,6,3,0,2,2,s6_10581.csv.png,s6_10581.csv
1,1,0,1,1,1,0,3,5,93,2,0,1,11,6,0,2,2,s6_10583.csv.png,s6_10583.csv
0,1,1,0,0,2,2,6,14,57,0,3,8,11,0,0,0,2,s6_10592.csv.png,s6_10592.csv
2,1,0,0,1,6,3,5,14,79,4,2,2,8,4,1,2,2,s6_10593.csv.png,s6_10593.csv
2,1,0,0,1,4,1,5,14,9,4,2,0,6,0,1,2,2,s6_10603.csv.png,s6_10603.csv
0,1,0,1,0,10,0,2,14,46,0,0,6,5,4,0,0,2,s6_10604.csv.png,s6_10604.csv
1,1,0,0,1,0,1,1,14,13,3,2,4,11,3,1,0,0,s6_10605.csv.png,s6_10605.csv
1,0,0,1,1,6,3,4,12,16,1,3,4,11,4,1,2,0,s6_10613.csv.png,s6_10613.csv
1,0,1,0,0,6,0,2,7,53,4,0,3,9,0,2,2,1,s6_10616.csv.png,s6_10616.csv
0,0,0,2,0,6,3,1,3,65,4,0,5,1,5,2,1,0,s6_10622.csv.png,s6_10622.csv
1,0,1,1,0,1,0,6,13,42,1,1,6,8,1,2,0,1,s6_10635.csv.png,s6_10635.csv
0,0,1,1,0,6,3,5,14,30,2,3,7,11,3,0,1,2,s6_10652.csv.png,s6_10652.csv
2,0,1,1,0,13,0,1,11,59,0,0,8,6,6,1,2,2,s6_10658.csv.png,s6_10658.csv
2,0,1,0,1,2,1,0,14,68,2,1,1,0,6,1,0,2,s6_10663.csv.png,s6_10663.csv
0,0,0,0,0,13,0,6,9,93,1,1,2,7,1,2,2,2,s6_10664.csv.png,s6_10664.csv
1,0,0,1,1,8,0,6,12,50,3,0,6,10,3,0,2,1,s6_10667.csv.png,s6_10667.csv
0,0,1,2,0,4,2,1,6,48,0,0,9,0,4,2,1,1,s6_10670.csv.png,s6_10670.csv
2,0,0,1,0,1,2,6,14,99,1,3,8,8,4,0,2,2,s6_10677.csv.png,s6_10677.csv
1,0,1,2,1,10,2,3,14,54,1,2,7,11,5,2,0,2,s6_10687.csv.png,s6_10687.csv
0,1,1,0,1,10,0,5,14,91,2,3,7,11,2,1,0,2,s6_10700.csv.png,s6_10700.csv
2,0,0,2,1,10,2,6,4,2,4,1,6,11,6,1,2,2,s6_10702.csv.png,s6_10702.csv
0,0,0,1,1,5,1,0,14,106,3,1,3,11,4,1,2,0,s6_10709.csv.png,s6_10709.csv
1,1,1,0,1,13,0,1,14,82,1,0,4,11,6,2,2,1,s6_10719.csv.png,s6_10719.csv
2,1,0,0,0,7,1,2,13,13,4,2,6,11,0,0,0,1,s6_10757.csv.png,s6_10757.csv
2,0,0,0,1,2,2,5,5,62,3,1,4,8,0,0,2,2,s6_10758.csv.png,s6_10758.csv
0,1,1,1,1,4,0,2,1,63,3,0,5,6,1,2,2,2,s6_10759.csv.png,s6_10759.csv
1,0,1,2,0,7,1,2,14,101,0,1,5,1,5,2,2,2,s6_10763.csv.png,s6_10763.csv
1,0,0,2,0,8,0,5,10,81,4,2,6,5,1,1,2,0,s6_10774.csv.png,s6_10774.csv
2,1,0,1,1,4,0,2,14,16,2,1,9,5,1,1,0,0,s6_10781.csv.png,s6_10781.csv
2,0,0,0,0,7,0,3,6,34,0,3,2,11,1,2,2,2,s6_10802.csv.png,s6_10802.csv
0,0,0,1,0,0,2,6,2,102,1,0,5,3,5,0,0,1,s6_10806.csv.png,s6_10806.csv
1,1,1,0,1,7,1,4,14,71,2,3,6,4,5,2,1,2,s6_10812.csv.png,s6_10812.csv
1,0,1,1,1,9,0,6,14,7,0,0,2,11,0,1,1,1,s6_10814.csv.png,s6_10814.csv
2,1,1,0,0,9,3,2,14,7,0,1,9,11,3,0,2,0,s6_10826.csv.png,s6_10826.csv
2,0,0,2,1,9,0,1,14,31,3,0,8,7,2,2,0,2,s6_10831.csv.png,s6_10831.csv
0,1,1,1,0,12,3,5,14,65,1,2,1,11,1,0,0,0,s6_10835.csv.png,s6_10835.csv
0,1,0,2,0,4,0,0,3,33,4,2,6,2,2,2,0,2,s6_10837.csv.png,s6_10837.csv
0,0,1,0,0,4,2,2,14,51,4,2,7,6,0,1,2,2,s6_10843.csv.png,s6_10843.csv
0,1,1,1,1,4,2,6,2,86,0,1,8,2,0,0,0,2,s6_10846.csv.png,s6_10846.csv
1,0,1,0,0,9,3,5,14,93,3,1,4,11,0,0,1,1,s6_10853.csv.png,s6_10853.csv
2,1,1,1,1,2,3,0,14,70,0,0,2,7,4,0,0,2,s6_10856.csv.png,s6_10856.csv
2,0,1,1,0,12,2,0,14,49,0,0,3,11,4,0,0,1,s6_10857.csv.png,s6_10857.csv
1,0,0,1,1,11,1,5,11,72,1,0,2,2,2,1,2,2,s6_10858.csv.png,s6_10858.csv
0,1,1,2,1,2,0,0,14,63,0,0,7,11,0,0,0,1,s6_10862.csv.png,s6_10862.csv
2,0,0,0,0,12,2,6,9,29,2,3,8,11,6,2,1,1,s6_10863.csv.png,s6_10863.csv
2,1,0,1,1,1,1,1,14,64,3,1,4,9,4,0,2,1,s6_10864.csv.png,s6_10864.csv
1,0,1,1,1,8,1,1,14,15,1,0,3,11,0,1,1,1,s6_10871.csv.png,s6_10871.csv
2,1,1,1,1,9,3,2,1,49,0,3,7,11,1,1,2,1,s6_10883.csv.png,s6_10883.csv
2,1,1,1,0,1,3,1,14,21,4,0,9,11,4,1,0,2,s6_10884.csv.png,s6_10884.csv
0,0,0,1,1,8,2,5,3,23,3,2,3,11,0,1,1,0,s6_10895.csv.png,s6_10895.csv
0,0,0,1,0,0,3,3,14,80,2,0,9,11,5,0,0,0,s6_10905.csv.png,s6_10905.csv
1,1,1,0,0,7,1,0,14,8,1,2,5,11,4,1,0,0,s6_10920.csv.png,s6_10920.csv
0,1,1,1,0,8,1,0,12,7,0,3,5,11,4,1,0,0,s6_10921.csv.png,s6_10921.csv
0,1,1,2,0,7,2,0,5,83,0,3,3,11,4,0,1,0,s6_10922.csv.png,s6_10922.csv
2,0,0,0,1,10,0,5,14,79,3,3,7,11,4,2,2,1,s6_10937.csv.png,s6_10937.csv
1,1,1,2,1,1,0,2,14,30,4,0,2,11,1,0,2,0,s6_10940.csv.png,s6_10940.csv
2,1,1,0,0,2,3,4,14,57,4,1,2,11,4,2,0,0,s6_10967.csv.png,s6_10967.csv
1,1,0,2,0,0,3,0,14,100,0,0,4,4,2,0,2,1,s6_10970.csv.png,s6_10970.csv
1,0,1,0,0,2,2,1,8,100,1,2,3,11,6,0,2,2,s6_10975.csv.png,s6_10975.csv
0,0,0,0,0,9,1,0,5,62,1,1,5,3,3,2,2,0,s6_10991.csv.png,s6_10991.csv
0,1,0,0,0,1,2,4,11,73,2,3,7,2,6,2,1,1,s6_10993.csv.png,s6_10993.csv
1,1,0,1,0,8,2,3,3,71,3,2,9,5,3,2,2,1,s6_11004.csv.png,s6_11004.csv
0,0,0,2,1,12,1,1,5,71,4,0,5,2,3,2,0,1,s6_11016.csv.png,s6_11016.csv
1,1,1,2,1,11,1,4,14,92,3,0,0,6,0,0,2,2,s6_11017.csv.png,s6_11017.csv
1,1,1,0,0,5,3,0,14,23,1,1,6,9,2,1,1,2,s6_11023.csv.png,s6_11023.csv
2,1,0,2,1,12,1,1,8,93,1,1,3,11,3,2,1,0,s6_11025.csv.png,s6_11025.csv
0,0,0,0,1,3,3,4,3,84,2,0,0,11,2,2,1,1,s6_11033.csv.png,s6_11033.csv
1,1,1,2,0,8,1,3,14,79,0,1,7,11,6,1,2,1,s6_11036.csv.png,s6_11036.csv
1,1,1,0,1,10,3,1,14,17,2,0,3,4,2,1,2,2,s6_11037.csv.png,s6_11037.csv
0,1,0,1,1,0,2,5,14,103,1,1,3,11,4,0,2,0,s6_11041.csv.png,s6_11041.csv
1,0,0,2,0,6,0,0,14,35,3,0,0,11,6,1,1,0,s6_11046.csv.png,s6_11046.csv
